"","x"
"869",1.79175946922805
"870",1.38629436111989
"871",0
"872",0
"873",0
"874",1.79175946922805
"875",2.30258509299405
"876",0
"877",1.79175946922805
"878",0
"879",1.09861228866811
"880",0
"881",0
"882",0
"883",0
"884",0
"885",1.38629436111989
"886",0.693147180559945
"887",0
"888",0.693147180559945
"889",0
"890",1.09861228866811
"891",0
"892",0
"893",0
"894",0.693147180559945
"895",0
"896",0
"897",0
"898",0.693147180559945
"899",0.693147180559945
"900",0
"901",1.09861228866811
"902",0
"903",1.38629436111989
"904",0
"905",0
"906",0
"907",0.693147180559945
"908",0
"909",1.38629436111989
"910",0
"911",0
"912",0
"913",2.19722457733622
"914",0
"915",0
"916",0.693147180559945
"917",0
"918",0
"919",0
"920",0.693147180559945
"921",1.6094379124341
"922",0
"923",1.79175946922805
"924",0.693147180559945
"925",0.693147180559945
"926",0
"927",0
"928",0
"929",1.09861228866811
"930",2.56494935746154
"931",0
"932",0
"933",0
"934",0
"935",0
"936",0.693147180559945
"937",1.6094379124341
"938",1.6094379124341
"939",0
"940",2.19722457733622
"941",0.693147180559945
"942",0
"943",1.6094379124341
"944",0.693147180559945
"945",0
"946",1.6094379124341
"947",0
"948",0
"949",1.94591014905531
"950",1.38629436111989
"951",0
"952",0.693147180559945
"953",0
"954",1.38629436111989
"955",2.19722457733622
"956",1.09861228866811
"957",0
"958",0
"959",0
"960",1.09861228866811
"961",1.09861228866811
"962",1.09861228866811
"963",0
"964",0
"965",1.94591014905531
"966",0
"967",1.94591014905531
"968",0
"969",0
"970",0
"971",1.09861228866811
"972",0
"973",0
"974",0
"975",0
"976",0
"977",0
"978",0
"979",0
"980",2.56494935746154
"981",0
"982",0
"983",2.30258509299405
"984",0
"985",0
"986",3.36729582998647
"987",1.09861228866811
"988",1.38629436111989
"989",1.79175946922805
"990",1.6094379124341
"991",0
"992",0
"993",0
"994",0
"995",1.09861228866811
"996",0.693147180559945
"997",0
"998",0
"999",0
"1000",0
"1001",0.693147180559945
"1002",0
"1003",0
"1004",0
"1005",0
"1006",0.693147180559945
"1007",0
"1008",0.693147180559945
"1009",0.693147180559945
"1010",0
"1011",1.6094379124341
"1012",0.693147180559945
"1013",1.79175946922805
"1014",1.94591014905531
"1015",2.89037175789616
"1016",0
"1017",0
"1018",0
"1019",0
"1020",0
"1021",0
"1022",0.693147180559945
"1023",0
"1024",1.6094379124341
"1025",0
"1026",0
"1027",0
"1028",0.693147180559945
"1029",0
"1030",0
"1031",0
"1032",1.09861228866811
"1033",0
"1034",1.09861228866811
"1035",1.94591014905531
"1036",0
"1037",1.79175946922805
"1038",0.693147180559945
"1039",0
"1040",0.693147180559945
"1041",0
"1042",1.38629436111989
"1043",1.09861228866811
"1044",1.6094379124341
"1045",2.07944154167984
"1046",0
"1047",0
"1048",0
"1049",1.38629436111989
"1050",0
"1051",0
"1052",0
"1053",0
"1054",2.89037175789616
"1055",0.693147180559945
"1056",0.693147180559945
"1057",0
"1058",0
"1059",0
"1060",0.693147180559945
"1061",1.6094379124341
"1062",2.39789527279837
"1063",1.38629436111989
"1064",1.09861228866811
"1065",0
"1066",0
"1067",0
"1068",0
"1069",2.70805020110221
"1070",0
"1071",0
"1072",0
"1073",0
"1074",0.693147180559945
"1075",0
"1076",1.09861228866811
"1077",0
"1078",0
"1079",0
"1080",0
"1081",0
"1082",1.79175946922805
"1083",0.693147180559945
"1084",0.693147180559945
"1085",1.09861228866811
"1086",0
"1087",1.09861228866811
"1088",2.30258509299405
"1089",1.09861228866811
"1090",1.09861228866811
"1091",0
"1092",0
"1093",0
"1094",0
"1095",0
"1096",0.693147180559945
"1097",0
"1098",0
"1099",1.09861228866811
"1100",2.77258872223978
"1101",1.09861228866811
"1102",0
"1103",1.09861228866811
"1104",2.484906649788
"1105",0
"1106",0
"1107",2.19722457733622
"1108",2.07944154167984
"1109",0
"1110",0
"1111",1.09861228866811
"1112",0
"1113",0.693147180559945
"1114",0.693147180559945
"1115",0.693147180559945
"1116",0
"1117",1.38629436111989
"1118",0
"1119",0
"1120",1.09861228866811
"1121",0
"1122",0.693147180559945
"1123",0
"1124",0.693147180559945
"1125",1.09861228866811
"1126",1.38629436111989
"1127",0
"1128",0
"1129",0.693147180559945
"1130",0
"1131",0
"1132",0
"1133",0
"1134",2.19722457733622
"1135",0
"1136",0
"1137",1.79175946922805
"1138",0
"1139",0
"1140",0
