"","x"
"2497",2
"2498",2
"2499",1
"2500",0
"2501",2
"2502",0
"2503",12
"2504",1
"2505",8
"2506",1
"2507",18
"2508",0
"2509",0
"2510",0
"2511",0
"2512",1
"2513",0
"2514",0
"2515",0
"2516",7
"2517",1
"2518",2
"2519",3
"2520",0
"2521",0
"2522",0
"2523",1
"2524",2
"2525",4
"2526",0
"2527",0
"2528",1
"2529",7
"2530",3
"2531",0
"2532",1
"2533",2
"2534",0
"2535",0
"2536",8
"2537",0
"2538",2
"2539",0
"2540",2
"2541",1
"2542",2
"2543",0
"2544",0
"2545",1
"2546",0
"2547",0
"2548",0
"2549",0
"2550",0
"2551",0
"2552",0
"2553",0
"2554",0
"2555",1
"2556",0
"2557",1
"2558",0
"2559",1
"2560",1
"2561",2
"2562",0
"2563",0
"2564",4
"2565",4
"2566",0
"2567",4
"2568",4
"2569",0
"2570",0
"2571",0
"2572",0
"2573",1
"2574",0
"2575",0
"2576",0
"2577",0
"2578",0
"2579",5
"2580",2
"2581",0
"2582",1
"2583",2
"2584",6
"2585",7
"2586",0
"2587",0
"2588",0
"2589",0
"2590",1
"2591",0
"2592",0
"2593",4
"2594",0
"2595",2
"2596",0
"2597",3
"2598",1
"2599",0
"2600",1
"2601",0
"2602",0
"2603",0
"2604",0
"2605",0
"2606",0
"2607",0
"2608",0
"2609",4
"2610",0
"2611",0
"2612",22
"2613",0
"2614",6
"2615",0
"2616",0
"2617",0
"2618",2
"2619",0
"2620",1
"2621",0
"2622",14
"2623",3
"2624",2
"2625",0
"2626",0
"2627",0
"2628",0
"2629",0
"2630",0
"2631",0
"2632",7
"2633",6
"2634",0
"2635",8
"2636",0
"2637",3
"2638",0
"2639",0
"2640",1
"2641",0
"2642",0
"2643",0
"2644",0
"2645",3
"2646",7
"2647",2
"2648",6
"2649",1
"2650",0
"2651",3
"2652",0
"2653",0
"2654",4
"2655",10
"2656",4
"2657",6
"2658",0
"2659",3
"2660",0
"2661",1
"2662",0
"2663",1
"2664",0
"2665",0
"2666",1
"2667",5
"2668",0
"2669",0
"2670",1
"2671",1
"2672",0
"2673",0
"2674",0
"2675",0
"2676",24
"2677",0
"2678",0
"2679",0
"2680",7
"2681",0
"2682",0
"2683",0
"2684",1
"2685",12
"2686",0
"2687",0
"2688",5
"2689",0
"2690",0
"2691",1
"2692",1
"2693",0
"2694",14
"2695",0
"2696",0
"2697",10
"2698",0
"2699",2
"2700",0
"2701",2
"2702",7
"2703",0
"2704",0
"2705",17
"2706",0
"2707",0
"2708",0
"2709",0
"2710",1
"2711",0
"2712",3
"2713",0
"2714",1
"2715",2
"2716",0
"2717",0
"2718",2
"2719",1
"2720",12
"2721",0
"2722",0
"2723",0
"2724",7
"2725",0
"2726",2
"2727",1
"2728",3
"2729",0
"2730",0
"2731",0
"2732",0
"2733",0
"2734",0
"2735",15
"2736",0
"2737",3
"2738",2
"2739",0
"2740",1
"2741",0
"2742",0
"2743",0
"2744",0
"2745",8
"2746",0
"2747",15
"2748",0
"2749",0
"2750",1
"2751",0
"2752",1
"2753",0
"2754",0
"2755",1
"2756",0
"2757",0
"2758",0
"2759",1
"2760",0
"2761",0
"2762",0
"2763",0
"2764",3
"2765",3
"2766",17
"2767",11
"2768",0
"2769",0
"2770",0
"2771",0
"2772",0
"2773",0
"2774",0
"2775",1
"2776",8
"2777",0
"2778",0
"2779",2
"2780",0
"2781",0
"2782",0
"2783",1
"2784",1
"2785",1
"2786",14
"2787",2
"2788",4
"2789",0
"2790",1
"2791",0
"2792",2
"2793",0
"2794",0
"2795",0
"2796",0
"2797",2
"2798",1
"2799",5
"2800",0
"2801",0
"2802",7
"2803",0
"2804",0
"2805",0
"2806",0
"2807",2
"2808",3
"2809",0
"2810",0
"2811",1
"2812",0
"2813",0
"2814",2
"2815",4
"2816",2
"2817",0
"2818",1
"2819",0
"2820",1
"2821",8
"2822",2
"2823",8
"2824",1
"2825",5
"2826",2
"2827",0
"2828",0
"2829",2
"2830",2
"2831",0
"2832",2
"2833",0
"2834",0
"2835",0
"2836",2
"2837",1
"2838",2
"2839",13
"2840",5
"2841",5
"2842",1
"2843",2
"2844",1
"2845",2
"2846",0
"2847",0
"2848",1
"2849",6
"2850",3
"2851",3
"2852",1
"2853",0
"2854",0
"2855",4
"2856",5
"2857",0
"2858",0
"2859",4
"2860",0
"2861",0
"2862",0
"2863",0
"2864",0
"2865",0
"2866",0
"2867",8
"2868",9
"2869",6
"2870",1
"2871",5
"2872",0
"2873",0
"2874",6
"2875",0
"2876",0
"2877",0
"2878",0
"2879",1
"2880",3
"2881",0
"2882",0
"2883",0
"2884",1
"2885",0
"2886",8
"2887",5
"2888",1
"2889",0
"2890",5
"2891",0
"2892",0
"2893",0
"2894",0
"2895",0
"2896",0
"2897",3
"2898",2
"2899",1
"2900",0
"2901",7
"2902",0
"2903",0
"2904",0
"2905",2
"2906",3
"2907",0
"2908",16
"2909",0
"2910",3
"2911",0
"2912",0
"2913",1
"2914",21
"2915",2
"2916",0
"2917",23
"2918",3
"2919",10
"2920",0
"2921",7
"2922",5
"2923",1
"2924",7
"2925",8
"2926",30
"2927",16
"2928",11
"2929",20
"2930",3
"2931",15
"2932",9
"2933",8
"2934",23
"2935",0
"2936",6
"2937",16
"2938",12
"2939",2
"2940",11
"2941",7
"2942",5
"2943",7
"2944",3
"2945",5
"2946",10
"2947",2
"2948",3
"2949",4
"2950",10
"2951",18
"2952",2
"2953",9
"2954",12
"2955",3
"2956",4
"2957",12
"2958",8
"2959",15
"2960",14
"2961",5
"2962",17
"2963",2
"2964",9
"2965",11
"2966",0
"2967",12
"2968",5
"2969",29
"2970",23
"2971",10
"2972",6
"2973",2
"2974",9
"2975",1
"2976",27
"2977",14
"2978",10
"2979",14
"2980",10
"2981",10
"2982",10
"2983",8
"2984",3
"2985",8
"2986",20
"2987",5
"2988",4
"2989",9
"2990",3
"2991",3
"2992",6
"2993",16
"2994",13
"2995",27
"2996",8
"2997",10
"2998",11
"2999",1
"3000",17
"3001",11
"3002",1
"3003",3
"3004",4
"3005",9
"3006",8
"3007",15
"3008",7
"3009",0
"3010",7
"3011",3
"3012",16
"3013",19
"3014",3
"3015",1
"3016",8
"3017",25
"3018",12
"3019",13
"3020",7
"3021",23
"3022",2
"3023",12
"3024",8
"3025",8
"3026",0
"3027",1
"3028",23
"3029",24
"3030",28
"3031",14
"3032",2
"3033",19
"3034",9
"3035",22
"3036",0
"3037",10
"3038",4
"3039",22
"3040",17
"3041",15
"3042",22
"3043",4
"3044",0
"3045",10
"3046",21
"3047",20
"3048",2
"3049",7
"3050",1
"3051",6
"3052",26
"3053",11
"3054",1
"3055",9
"3056",13
"3057",14
"3058",1
"3059",15
"3060",21
"3061",15
"3062",1
"3063",10
"3064",7
"3065",13
"3066",14
"3067",6
"3068",10
"3069",15
"3070",22
"3071",1
"3072",31
"3073",1
"3074",7
"3075",6
"3076",14
"3077",5
"3078",11
"3079",10
"3080",22
"3081",25
"3082",17
"3083",6
"3084",18
"3085",15
"3086",1
"3087",15
"3088",8
"3089",12
"3090",6
"3091",6
"3092",16
"3093",15
"3094",5
"3095",12
"3096",9
"3097",7
"3098",0
"3099",3
"3100",6
"3101",10
"3102",7
"3103",17
"3104",6
"3105",22
"3106",10
"3107",10
"3108",6
"3109",8
"3110",3
"3111",6
"3112",7
"3113",26
"3114",3
"3115",6
"3116",9
"3117",14
"3118",7
"3119",8
"3120",2
"3121",14
"3122",1
"3123",5
"3124",13
"3125",11
"3126",9
"3127",7
"3128",1
"3129",6
"3130",1
"3131",11
"3132",18
"3133",12
"3134",21
"3135",9
"3136",5
"3137",13
"3138",6
"3139",1
"3140",7
"3141",2
"3142",31
"3143",12
"3144",3
"3145",9
"3146",7
"3147",7
"3148",2
"3149",8
"3150",2
"3151",3
"3152",14
"3153",1
"3154",13
"3155",5
"3156",8
"3157",3
"3158",19
"3159",3
"3160",8
"3161",3
"3162",13
"3163",1
"3164",11
"3165",9
"3166",8
"3167",1
"3168",16
"3169",7
"3170",7
"3171",12
"3172",13
"3173",5
"3174",7
"3175",0
"3176",6
"3177",0
"3178",8
"3179",7
"3180",5
"3181",6
"3182",1
"3183",1
"3184",1
"3185",58
"3186",12
"3187",21
"3188",26
"3189",20
"3190",5
"3191",4
"3192",10
"3193",15
"3194",15
"3195",6
"3196",1
"3197",7
"3198",1
"3199",5
"3200",19
"3201",21
"3202",12
"3203",13
"3204",9
"3205",4
"3206",10
"3207",2
"3208",11
"3209",6
"3210",13
"3211",5
"3212",7
"3213",3
"3214",20
"3215",19
"3216",8
"3217",1
"3218",12
"3219",7
"3220",11
"3221",14
"3222",8
"3223",3
"3224",4
"3225",4
"3226",17
"3227",13
"3228",3
"3229",13
"3230",6
"3231",14
"3232",12
"3233",3
"3234",8
"3235",6
"3236",1
"3237",26
"3238",12
"3239",10
"3240",18
"3241",1
"3242",1
"3243",6
"3244",2
"3245",9
"3246",16
"3247",3
"3248",24
"3249",5
"3250",21
"3251",13
"3252",3
"3253",13
"3254",20
"3255",0
"3256",3
"3257",6
"3258",11
"3259",5
"3260",12
"3261",11
"3262",3
"3263",1
"3264",22
"3265",4
"3266",22
"3267",17
"3268",3
"3269",3
"3270",15
"3271",11
"3272",9
"3273",13
"3274",6
"3275",2
"3276",10
"3277",3
"3278",21
"3279",5
"3280",7
"3281",58
"3282",2
"3283",9
"3284",2
"3285",7
"3286",2
"3287",11
"3288",18
"3289",8
"3290",44
"3291",9
"3292",8
"3293",9
"3294",29
"3295",10
"3296",11
"3297",14
"3298",6
"3299",21
"3300",9
"3301",19
"3302",5
"3303",13
"3304",10
"3305",18
"3306",11
"3307",1
"3308",4
"3309",14
"3310",12
"3311",17
"3312",9
"3313",13
"3314",6
"3315",11
"3316",13
"3317",1
"3318",8
"3319",24
"3320",3
"3321",16
"3322",1
"3323",42
"3324",12
"3325",4
"3326",5
"3327",5
"3328",6
"3329",7
"3330",12
"3331",15
"3332",8
"3333",15
"3334",5
"3335",19
"3336",12
"3337",2
"3338",57
"3339",2
"3340",8
"3341",0
"3342",13
"3343",10
"3344",7
"3345",16
"3346",2
"3347",4
"3348",3
"3349",3
"3350",7
"3351",20
"3352",3
"3353",12
"3354",9
"3355",13
"3356",19
"3357",20
"3358",14
"3359",6
"3360",5
"3361",8
"3362",0
"3363",12
"3364",4
"3365",5
"3366",7
"3367",1
"3368",3
"3369",20
"3370",28
"3371",6
"3372",5
"3373",18
"3374",9
"3375",26
"3376",7
"3377",4
"3378",10
"3379",18
"3380",8
"3381",21
"3382",17
"3383",10
"3384",10
"3385",13
"3386",2
"3387",14
"3388",8
"3389",16
"3390",21
"3391",8
"3392",17
"3393",10
"3394",8
"3395",5
"3396",8
"3397",6
"3398",24
"3399",8
"3400",8
"3401",21
"3402",0
"3403",3
"3404",1
"3405",3
"3406",15
"3407",11
"3408",5
"3409",14
"3410",19
"3411",11
"3412",14
"3413",30
"3414",10
"3415",4
"3416",38
"3417",13
"3418",19
"3419",7
"3420",4
"3421",1
"3422",12
"3423",8
"3424",1
"3425",9
"3426",16
"3427",10
"3428",5
"3429",10
"3430",6
"3431",16
"3432",24
"3433",10
"3434",13
"3435",12
"3436",3
"3437",31
"3438",12
"3439",2
"3440",14
"3441",1
"3442",10
"3443",11
"3444",20
"3445",10
"3446",5
"3447",14
"3448",14
"3449",8
"3450",8
"3451",13
"3452",30
"3453",10
"3454",17
"3455",5
"3456",5
"3457",7
"3458",14
"3459",10
"3460",13
"3461",3
"3462",4
"3463",13
"3464",10
"3465",17
"3466",33
"3467",1
"3468",5
"3469",5
"3470",12
"3471",11
"3472",8
"3473",11
"3474",15
"3475",3
"3476",17
"3477",20
"3478",8
"3479",19
"3480",2
"3481",11
"3482",32
"3483",13
"3484",4
"3485",9
"3486",2
"3487",17
"3488",3
"3489",13
"3490",7
"3491",26
"3492",9
"3493",18
"3494",8
"3495",10
"3496",26
"3497",15
"3498",8
"3499",12
"3500",19
"3501",5
"3502",1
"3503",10
"3504",19
"3505",15
"3506",15
"3507",17
"3508",25
"3509",0
"3510",7
"3511",14
"3512",18
"3513",20
"3514",11
"3515",3
"3516",7
"3517",1
"3518",3
"3519",9
"3520",14
"3521",14
"3522",10
"3523",10
"3524",9
"3525",8
"3526",22
"3527",8
"3528",18
"3529",25
"3530",13
"3531",24
"3532",1
"3533",2
"3534",14
"3535",11
"3536",24
"3537",15
"3538",8
"3539",8
"3540",1
"3541",3
"3542",10
"3543",6
"3544",20
"3545",10
"3546",8
"3547",18
"3548",1
"3549",7
"3550",13
"3551",12
"3552",0
"3553",7
"3554",0
"3555",6
"3556",11
"3557",17
"3558",5
"3559",7
"3560",13
"3561",7
"3562",11
"3563",1
"3564",15
"3565",4
"3566",8
"3567",0
"3568",17
"3569",16
"3570",9
"3571",29
"3572",3
"3573",25
"3574",6
"3575",1
"3576",4
"3577",2
"3578",19
"3579",11
"3580",16
"3581",2
"3582",7
"3583",7
"3584",14
"3585",0
"3586",4
"3587",17
"3588",1
"3589",18
"3590",6
"3591",16
"3592",5
"3593",14
"3594",23
"3595",32
"3596",1
"3597",8
"3598",15
"3599",17
"3600",3
"3601",23
"3602",12
"3603",5
"3604",4
"3605",7
"3606",14
"3607",13
"3608",11
"3609",3
"3610",2
"3611",7
"3612",8
"3613",8
"3614",10
"3615",8
"3616",14
"3617",5
"3618",18
"3619",8
"3620",28
"3621",1
"3622",6
"3623",10
"3624",21
"3625",2
"3626",19
"3627",32
"3628",7
"3629",3
"3630",4
"3631",3
"3632",1
"3633",14
"3634",0
"3635",26
"3636",5
"3637",10
"3638",4
"3639",10
"3640",3
"3641",3
"3642",2
"3643",1
"3644",9
"3645",2
"3646",14
"3647",11
"3648",1
"3649",11
"3650",4
"3651",4
"3652",15
"3653",14
"3654",5
"3655",3
"3656",10
"3657",12
"3658",2
"3659",1
"3660",6
"3661",5
"3662",27
"3663",6
"3664",0
"3665",4
"3666",11
"3667",7
"3668",34
"3669",13
"3670",3
"3671",13
"3672",7
"3673",18
"3674",1
"3675",17
"3676",1
"3677",10
"3678",21
"3679",27
"3680",13
"3681",1
"3682",15
"3683",15
"3684",3
"3685",12
"3686",9
"3687",1
"3688",9
"3689",12
"3690",16
"3691",3
"3692",8
"3693",26
"3694",8
"3695",11
"3696",0
"3697",8
"3698",5
"3699",2
"3700",23
"3701",16
"3702",4
"3703",3
"3704",1
"3705",3
"3706",22
"3707",3
"3708",11
"3709",1
"3710",5
"3711",0
"3712",3
"3713",24
"3714",9
"3715",2
"3716",8
"3717",11
"3718",9
"3719",8
"3720",9
"3721",3
"3722",11
"3723",2
"3724",9
"3725",19
"3726",11
"3727",5
"3728",26
"3729",1
"3730",10
"3731",15
"3732",13
"3733",16
"3734",1
"3735",0
"3736",7
"3737",12
"3738",17
"3739",8
"3740",6
"3741",10
"3742",1
"3743",10
"3744",12
"3745",4
"3746",7
"3747",8
"3748",0
"3749",12
"3750",28
"3751",8
"3752",17
"3753",17
"3754",16
"3755",6
"3756",13
"3757",5
"3758",10
"3759",2
"3760",15
"3761",1
"3762",5
"3763",5
"3764",7
"3765",17
"3766",19
"3767",6
"3768",6
"3769",5
"3770",21
"3771",1
"3772",14
"3773",3
"3774",7
"3775",23
"3776",5
"3777",6
"3778",7
"3779",14
"3780",36
"3781",5
"3782",8
"3783",4
"3784",0
"3785",14
"3786",5
"3787",0
"3788",1
"3789",12
"3790",2
"3791",15
"3792",7
"3793",5
"3794",9
"3795",1
"3796",6
"3797",15
"3798",3
"3799",10
"3800",2
"3801",12
"3802",4
"3803",28
"3804",12
"3805",11
"3806",3
"3807",5
"3808",8
"3809",13
"3810",15
"3811",0
"3812",8
"3813",0
"3814",1
"3815",6
"3816",12
"3817",2
"3818",10
"3819",5
"3820",21
"3821",16
"3822",2
"3823",12
"3824",6
"3825",15
"3826",1
"3827",12
"3828",2
"3829",25
"3830",13
"3831",2
"3832",1
"3833",13
"3834",13
"3835",18
"3836",9
"3837",9
"3838",0
"3839",13
"3840",8
"3841",11
"3842",29
"3843",1
"3844",8
"3845",9
"3846",11
"3847",12
"3848",12
"3849",1
"3850",14
"3851",14
"3852",10
"3853",21
"3854",12
"3855",3
"3856",6
"3857",10
"3858",18
"3859",26
"3860",12
"3861",14
"3862",0
"3863",7
"3864",18
"3865",1
"3866",9
"3867",7
"3868",23
"3869",3
"3870",16
"3871",4
"3872",22
"3873",8
"3874",0
"3875",3
"3876",5
"3877",6
"3878",17
"3879",0
"3880",4
"3881",20
"3882",3
"3883",5
"3884",3
"3885",12
"3886",6
"3887",0
"3888",1
"3889",15
"3890",9
"3891",8
"3892",11
"3893",4
"3894",0
"3895",17
"3896",17
"3897",19
"3898",17
"3899",8
"3900",15
"3901",7
"3902",4
"3903",7
"3904",1
"3905",9
"3906",3
"3907",12
"3908",1
"3909",11
"3910",6
"3911",13
"3912",14
"3913",6
"3914",12
"3915",19
"3916",16
"3917",23
"3918",2
"3919",12
"3920",7
"3921",2
"3922",10
"3923",9
"3924",1
"3925",27
"3926",8
"3927",8
"3928",1
"3929",10
"3930",8
"3931",3
"3932",19
"3933",1
"3934",2
"3935",10
"3936",8
"3937",25
"3938",8
"3939",11
"3940",20
"3941",24
"3942",8
"3943",9
"3944",15
"3945",5
"3946",0
"3947",27
"3948",12
"3949",13
"3950",17
"3951",20
"3952",2
"3953",4
"3954",9
"3955",14
"3956",1
"3957",12
"3958",9
"3959",12
"3960",8
"3961",6
"3962",23
"3963",10
"3964",11
"3965",2
"3966",26
"3967",8
"3968",19
"3969",11
"3970",13
"3971",3
"3972",9
"3973",14
"3974",3
"3975",0
"3976",5
"3977",17
"3978",7
"3979",12
"3980",18
"3981",7
"3982",17
"3983",3
"3984",10
"3985",13
"3986",3
"3987",15
"3988",1
"3989",9
"3990",4
"3991",7
"3992",11
"3993",31
"3994",19
"3995",8
"3996",12
"3997",20
"3998",9
"3999",11
"4000",5
"4001",18
"4002",3
"4003",5
"4004",14
"4005",10
"4006",14
"4007",18
"4008",1
"4009",1
"4010",13
"4011",7
"4012",29
"4013",8
"4014",4
"4015",13
"4016",5
"4017",10
"4018",6
"4019",1
"4020",17
"4021",7
"4022",10
"4023",10
"4024",1
"4025",7
"4026",33
"4027",2
"4028",5
"4029",40
"4030",12
"4031",5
"4032",12
"4033",6
"4034",1
"4035",3
"4036",19
"4037",11
"4038",12
"4039",10
"4040",20
"4041",1
"4042",9
"4043",11
"4044",8
"4045",6
"4046",18
"4047",2
"4048",23
"4049",2
"4050",16
"4051",8
"4052",20
"4053",3
"4054",1
"4055",9
"4056",17
"4057",11
"4058",19
"4059",2
"4060",10
"4061",2
"4062",7
"4063",10
"4064",7
"4065",5
"4066",23
"4067",9
"4068",12
"4069",4
"4070",21
"4071",8
"4072",4
"4073",2
"4074",1
"4075",3
"4076",15
"4077",13
"4078",16
"4079",17
"4080",3
"4081",3
"4082",8
"4083",7
"4084",22
"4085",22
"4086",10
"4087",19
"4088",12
"4089",2
"4090",17
"4091",9
"4092",11
"4093",3
"4094",4
"4095",12
"4096",23
"4097",4
"4098",4
"4099",10
"4100",0
"4101",36
"4102",3
"4103",23
"4104",1
"4105",14
"4106",36
"4107",15
"4108",8
"4109",9
"4110",1
"4111",18
"4112",5
"4113",9
"4114",23
"4115",1
"4116",7
"4117",7
"4118",13
"4119",3
"4120",13
"4121",26
"4122",8
"4123",10
"4124",27
"4125",3
"4126",1
"4127",19
"4128",4
"4129",2
"4130",23
"4131",6
"4132",10
"4133",4
"4134",24
"4135",8
"4136",13
"4137",9
"4138",29
"4139",9
"4140",0
"4141",25
"4142",3
"4143",2
"4144",2
"4145",5
"4146",11
"4147",2
"4148",9
"4149",3
"4150",8
"4151",7
"4152",6
"4153",7
"4154",14
"4155",6
"4156",4
"4157",23
"4158",24
"4159",24
"4160",0
"4161",4
"4162",7
"4163",2
"4164",15
"4165",14
"4166",15
"4167",7
"4168",10
"4169",21
"4170",5
"4171",14
"4172",1
"4173",24
"4174",4
"4175",4
"4176",4
"4177",45
"4178",18
"4179",1
"4180",4
"4181",34
"4182",4
"4183",14
"4184",3
"4185",6
"4186",3
"4187",6
"4188",7
"4189",9
"4190",9
"4191",3
"4192",9
"4193",5
"4194",9
"4195",20
"4196",9
"4197",11
"4198",7
"4199",14
"4200",8
"4201",1
"4202",7
"4203",18
"4204",14
"4205",6
"4206",11
"4207",10
"4208",8
"4209",13
"4210",7
"4211",16
"4212",39
"4213",8
"4214",1
"4215",2
"4216",15
"4217",40
"4218",6
"4219",11
"4220",35
"4221",8
"4222",12
"4223",1
"4224",8
"4225",12
"4226",3
"4227",12
"4228",6
"4229",7
"4230",10
"4231",15
"4232",21
"4233",12
"4234",6
"4235",2
"4236",1
"4237",0
"4238",2
"4239",11
"4240",7
"4241",13
"4242",9
"4243",2
"4244",7
"4245",21
"4246",10
"4247",28
"4248",17
"4249",9
"4250",0
"4251",24
"4252",2
"4253",2
"4254",13
"4255",17
"4256",9
"4257",6
"4258",10
"4259",25
"4260",3
"4261",13
"4262",9
"4263",14
"4264",9
"4265",3
"4266",4
"4267",9
"4268",3
"4269",4
"4270",13
"4271",12
"4272",20
"4273",3
"4274",0
"4275",7
"4276",10
"4277",13
"4278",3
"4279",20
"4280",3
"4281",4
"4282",1
"4283",6
"4284",24
"4285",7
"4286",3
"4287",15
"4288",2
"4289",8
"4290",8
"4291",0
"4292",3
"4293",2
"4294",1
"4295",8
"4296",2
"4297",6
"4298",16
"4299",21
"4300",3
"4301",5
"4302",13
"4303",16
"4304",11
"4305",7
"4306",11
"4307",19
"4308",18
"4309",23
"4310",1
"4311",12
"4312",17
"4313",3
"4314",11
"4315",3
"4316",4
"4317",2
"4318",3
"4319",2
"4320",2
"4321",15
"4322",6
"4323",1
"4324",1
"4325",8
"4326",33
"4327",4
"4328",6
"4329",12
"4330",8
"4331",16
"4332",6
"4333",12
"4334",9
"4335",8
"4336",0
"4337",5
"4338",3
"4339",4
"4340",7
"4341",4
"4342",2
"4343",1
"4344",11
"4345",8
"4346",10
"4347",10
"4348",3
"4349",3
"4350",8
"4351",9
"4352",8
"4353",3
"4354",5
"4355",14
"4356",3
"4357",12
"4358",8
"4359",11
"4360",15
"4361",16
"4362",18
"4363",27
"4364",11
"4365",8
"4366",40
"4367",11
"4368",11
"4369",1
"4370",17
"4371",5
"4372",16
"4373",16
"4374",1
"4375",6
"4376",14
"4377",15
"4378",9
"4379",11
"4380",17
"4381",9
"4382",13
"4383",16
"4384",16
"4385",5
"4386",8
"4387",1
"4388",21
"4389",22
"4390",4
"4391",11
"4392",9
"4393",4
"4394",23
"4395",0
"4396",12
"4397",16
"4398",2
"4399",12
"4400",13
"4401",13
"4402",3
"4403",6
"4404",20
"4405",2
"4406",13
"4407",22
"4408",20
"4409",3
"4410",16
"4411",46
"4412",7
"4413",12
"4414",4
"4415",15
"4416",1
"4417",12
"4418",16
"4419",11
"4420",3
"4421",20
"4422",17
"4423",12
"4424",15
"4425",5
"4426",15
"4427",23
"4428",2
"4429",17
"4430",2
"4431",17
"4432",14
"4433",18
"4434",13
"4435",18
"4436",12
"4437",3
"4438",9
"4439",0
"4440",15
"4441",15
"4442",12
"4443",1
"4444",1
"4445",4
"4446",10
"4447",7
"4448",14
"4449",19
"4450",14
"4451",13
"4452",3
"4453",13
"4454",17
"4455",1
"4456",18
"4457",8
"4458",9
"4459",27
"4460",5
"4461",13
"4462",10
"4463",3
"4464",21
"4465",7
"4466",5
"4467",13
"4468",3
"4469",20
"4470",4
"4471",16
"4472",8
"4473",5
"4474",11
"4475",0
"4476",25
"4477",30
"4478",6
"4479",19
"4480",16
"4481",0
"4482",0
"4483",6
"4484",8
"4485",11
"4486",7
"4487",24
"4488",3
"4489",1
"4490",30
"4491",2
"4492",21
"4493",11
"4494",4
"4495",12
"4496",14
"4497",6
"4498",8
"4499",2
"4500",12
"4501",6
"4502",5
"4503",0
"4504",0
"4505",8
"4506",20
"4507",19
"4508",4
"4509",5
"4510",16
"4511",3
"4512",20
"4513",7
"4514",4
"4515",2
"4516",2
"4517",33
"4518",3
"4519",9
"4520",11
"4521",10
"4522",4
"4523",16
"4524",11
"4525",16
"4526",0
"4527",7
"4528",13
"4529",11
"4530",16
"4531",2
"4532",21
"4533",11
"4534",8
"4535",14
"4536",1
"4537",1
"4538",21
"4539",6
"4540",10
"4541",23
"4542",3
"4543",10
"4544",5
"4545",8
"4546",14
"4547",2
"4548",27
"4549",5
"4550",18
"4551",2
"4552",12
"4553",6
"4554",9
"4555",10
"4556",11
"4557",2
"4558",3
"4559",29
"4560",6
"4561",4
"4562",1
"4563",20
"4564",1
"4565",2
"4566",5
"4567",9
"4568",11
"4569",5
"4570",12
"4571",11
"4572",14
"4573",7
"4574",5
"4575",8
"4576",21
"4577",10
"4578",40
"4579",16
"4580",6
"4581",1
"4582",8
"4583",13
"4584",4
"4585",14
"4586",6
"4587",10
"4588",24
"4589",3
"4590",6
"4591",4
"4592",2
"4593",11
"4594",15
"4595",16
"4596",2
"4597",7
"4598",16
"4599",2
"4600",16
"4601",13
"4602",8
"4603",11
"4604",15
"4605",0
"4606",9
"4607",17
"4608",1
"4609",9
"4610",20
"4611",39
"4612",8
"4613",19
"4614",3
"4615",9
"4616",40
"4617",5
"4618",23
"4619",19
"4620",19
"4621",11
"4622",5
"4623",21
"4624",31
"4625",20
"4626",8
"4627",7
"4628",8
"4629",15
"4630",6
"4631",10
"4632",9
"4633",1
"4634",3
"4635",17
"4636",17
"4637",2
"4638",3
"4639",19
"4640",20
"4641",6
"4642",15
"4643",11
"4644",6
"4645",6
"4646",6
"4647",14
"4648",4
"4649",13
"4650",15
"4651",9
"4652",15
"4653",3
"4654",2
"4655",25
"4656",23
"4657",18
"4658",11
"4659",15
"4660",22
"4661",6
"4662",16
"4663",5
"4664",2
"4665",3
"4666",4
"4667",10
"4668",9
"4669",7
"4670",6
"4671",11
"4672",6
"4673",1
"4674",5
"4675",8
"4676",5
"4677",7
"4678",6
"4679",1
"4680",6
"4681",5
"4682",4
"4683",2
"4684",1
"4685",24
"4686",8
"4687",17
"4688",15
"4689",7
"4690",7
"4691",8
"4692",24
"4693",12
"4694",12
"4695",3
"4696",14
"4697",0
"4698",4
"4699",12
"4700",4
"4701",14
"4702",2
"4703",0
"4704",4
"4705",6
"4706",27
"4707",9
"4708",0
"4709",2
"4710",8
"4711",11
"4712",16
"4713",3
"4714",16
"4715",4
"4716",11
"4717",3
"4718",17
"4719",14
"4720",16
"4721",13
"4722",8
"4723",9
"4724",0
"4725",10
"4726",6
"4727",9
"4728",3
"4729",21
"4730",17
"4731",9
"4732",0
"4733",8
"4734",9
"4735",1
"4736",4
"4737",4
"4738",9
"4739",6
"4740",11
"4741",13
"4742",12
"4743",6
"4744",8
"4745",13
"4746",0
"4747",2
"4748",25
"4749",6
"4750",10
"4751",7
"4752",6
"4753",7
"4754",11
"4755",10
"4756",6
"4757",1
"4758",8
"4759",12
"4760",24
"4761",11
"4762",2
"4763",8
"4764",5
"4765",22
"4766",0
"4767",6
"4768",8
"4769",7
"4770",1
"4771",3
"4772",8
"4773",9
"4774",21
"4775",8
"4776",8
"4777",42
"4778",8
"4779",26
"4780",4
"4781",19
"4782",21
"4783",20
"4784",8
"4785",0
"4786",33
"4787",8
"4788",3
"4789",15
"4790",6
"4791",15
"4792",1
"4793",16
"4794",28
"4795",3
"4796",4
"4797",11
"4798",17
"4799",11
"4800",4
"4801",6
"4802",1
"4803",9
"4804",8
"4805",14
"4806",9
"4807",7
"4808",22
"4809",17
"4810",15
"4811",27
"4812",3
"4813",6
"4814",15
"4815",29
"4816",0
"4817",12
"4818",5
"4819",5
"4820",9
"4821",14
"4822",16
"4823",10
"4824",16
"4825",0
"4826",19
"4827",3
"4828",6
